iso3,country,start of the week,probability of extreme crisis (%),probability of severe crisis (%),probability of mild crisis (%),end of the week
ECU,Ecuador,2024-09-14,0.0,0.8,18.7,2024-09-20
ECU,Ecuador,2024-09-21,0.0,0.3,13.3,2024-09-27
ECU,Ecuador,2024-09-28,0.0,0.7,17.3,2024-10-04
ECU,Ecuador,2024-10-05,0.0,0.6,17.3,2024-10-11
ECU,Ecuador,2024-10-12,0.0,0.5,17.6,2024-10-18
ECU,Ecuador,2024-10-19,0.0,0.4,19.2,2024-10-25
ECU,Ecuador,2024-10-26,0.0,1.6,28.3,2024-11-01
ECU,Ecuador,2024-11-02,0.0,0.4,18.2,2024-11-08
ECU,Ecuador,2024-11-09,0.0,1.0,19.0,2024-11-15
ECU,Ecuador,2024-11-16,0.0,1.8,25.1,2024-11-22
ECU,Ecuador,2024-11-23,0.0,0.6,19.6,2024-11-29
ECU,Ecuador,2024-11-30,0.0,0.5,21.3,2024-12-06
