iso3,country,start of the week,probability of extreme crisis (%),probability of severe crisis (%),probability of mild crisis (%),end of the week
COD,Democratic Republic of Congo,2024-09-14,0.0,0.0,8.5,2024-09-20
COD,Democratic Republic of Congo,2024-09-21,0.0,0.0,9.3,2024-09-27
COD,Democratic Republic of Congo,2024-09-28,0.0,0.0,12.1,2024-10-04
COD,Democratic Republic of Congo,2024-10-05,0.0,0.0,11.2,2024-10-11
COD,Democratic Republic of Congo,2024-10-12,0.0,0.0,9.8,2024-10-18
COD,Democratic Republic of Congo,2024-10-19,0.0,0.0,9.5,2024-10-25
COD,Democratic Republic of Congo,2024-10-26,0.0,0.1,12.9,2024-11-01
COD,Democratic Republic of Congo,2024-11-02,0.0,0.0,15.8,2024-11-08
COD,Democratic Republic of Congo,2024-11-09,0.0,0.0,17.5,2024-11-15
COD,Democratic Republic of Congo,2024-11-16,0.0,0.1,8.4,2024-11-22
COD,Democratic Republic of Congo,2024-11-23,0.0,0.0,8.9,2024-11-29
COD,Democratic Republic of Congo,2024-11-30,0.0,0.1,15.8,2024-12-06
