iso3,country,start of the week,probability of extreme crisis (%),probability of severe crisis (%),probability of mild crisis (%),end of the week
ECU,Ecuador,2024-10-05,0.0,2.1,22.7,2024-10-11
ECU,Ecuador,2024-10-12,0.0,1.8,20.7,2024-10-18
ECU,Ecuador,2024-10-19,0.0,2.3,24.9,2024-10-25
ECU,Ecuador,2024-10-26,0.0,1.8,23.8,2024-11-01
ECU,Ecuador,2024-11-02,0.0,0.9,20.8,2024-11-08
ECU,Ecuador,2024-11-09,0.0,1.8,21.3,2024-11-15
ECU,Ecuador,2024-11-16,0.0,1.7,21.9,2024-11-22
ECU,Ecuador,2024-11-23,0.0,1.5,24.3,2024-11-29
ECU,Ecuador,2024-11-30,0.0,1.5,22.7,2024-12-06
ECU,Ecuador,2024-12-07,0.0,1.7,22.3,2024-12-13
ECU,Ecuador,2024-12-14,0.0,1.5,23.5,2024-12-20
ECU,Ecuador,2024-12-21,0.0,1.6,23.7,2024-12-27
