ISO_3,year,Prevalence of anemia among women of reproductive age (% of women ages 15-49),"Prevalence of HIV, total (% of population ages 15-49)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)",People using at least basic drinking water services (% of population),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","Immunization, HepB3 (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Hospital beds (per 1,000 people)",People using at least basic sanitation services (% of population),Births attended by skilled health staff (% of total),People with basic handwashing facilities including soap and water (% of population),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",People practicing open defecation (% of population),"Mortality rate attributed to unintentional poisoning (per 100,000 population)",People using safely managed sanitation services (% of population),Current health expenditure (% of GDP),Poverty headcount ratio at national poverty lines (% of population),Net migration,Prevalence of undernourishment (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Life expectancy at birth, total (years)","Intentional homicides (per 100,000 people)"
KNA,1997,,,26.7,18.1,,,,99.0,97.0,,,,,,,,,,,122.0,,69.993,67.853,16.0346348111922
KNA,1998,,,25.9,17.7,,,99.0,98.0,99.0,,,99.4,,,,,,,,147.0,,71.388,67.69,18.0870666169272
KNA,1999,,,24.9,17.2,,,99.0,99.0,99.0,,,,,,,,,,,173.0,,72.675,68.709,13.3852383130138
KNA,2000,20.6,,23.9,16.6,98.4498940767374,,99.0,99.0,99.0,,86.4508633800915,99.4,,,2.8182607906686,,,4.79933786,,248.0,,71.544,69.781,6.5990629330635
KNA,2001,19.9,,22.8,16.0,98.4623525425581,,99.0,99.0,90.0,4.3,87.1049196213683,,,,2.70300735221605,,,4.39693737,,-5.0,,67.656,70.2,13.0475910884953
KNA,2002,19.5,,21.7,15.3,98.4748110083788,,96.0,97.0,99.0,5.5,87.7589758626448,99.5,,,2.58775391376346,,,4.45210552,,-195.0,,63.815,70.452,10.8075393394432
KNA,2003,19.1,,20.8,14.6,98.4872694741995,,99.0,99.0,98.0,5.5,88.4130321039216,,,,2.47250047531091,,,4.75159693,,-214.0,,60.864,70.768,21.5375669010672
KNA,2004,18.9,,20.0,13.9,98.4997279400202,,96.0,96.0,98.0,6.0,89.0670883451984,100.0,,,2.35724703685835,,,4.49067402,,-228.0,,58.225,71.303,23.6155390246782
KNA,2005,18.6,,19.3,13.4,98.5121864058409,,99.0,99.0,99.0,5.7,89.7211445864751,100.0,,,2.24199359840577,,,4.72803831,,-222.0,,55.716,71.362,17.1212721105178
KNA,2006,18.3,,18.8,12.9,98.5246448716616,,99.0,99.0,99.0,,90.3752008277517,100.0,,,2.12674015995321,,,4.98203421,,-205.0,,53.323,71.288,36.2674403720613
KNA,2007,18.0,,18.5,12.6,98.5371033374823,,99.0,99.0,99.0,,91.0292570690285,100.0,,,2.01148672150066,,,4.79733467,,-192.0,,50.696,71.367,34.0316920131873
KNA,2008,17.6,,18.3,12.3,98.549561803303,,98.0,99.0,99.0,5.5,91.6833133103052,100.0,,,1.89623328304808,,,5.30566025,,-174.0,,49.141,71.374,48.7747982737963
KNA,2009,17.3,,18.2,12.2,98.5620202691237,,97.0,98.0,99.0,6.0,92.337369551582,100.0,,,1.78097984459552,,,5.28673744,,-171.0,,47.745,71.393,57.0987491144407
KNA,2010,17.0,,18.2,12.2,98.5744787349444,,96.0,96.0,99.0,4.8,92.9914257928585,100.0,,,1.66572640614297,,,5.2136941,,-160.0,,46.161,71.27,44.3009936079995
KNA,2011,16.3,,18.3,12.2,98.5869372007651,,98.0,98.0,99.0,5.02,93.6454820341353,100.0,,,1.55047296769038,,,5.1628871,,0.0,,45.142,71.538,71.4563433267131
KNA,2012,16.0,,18.4,12.2,98.5993956665858,,98.0,98.0,95.0,5.01,94.2995382754121,100.0,,,1.43521952923783,,,5.00998354,,-191.0,,43.438,71.669,37.7145012257213
KNA,2013,15.4,,18.4,12.3,98.6118541324065,,97.0,97.0,99.0,5.0,94.9535945166888,100.0,,,1.31996609078527,,,5.04429483,,-191.0,,42.27,71.457,
KNA,2014,15.0,,18.4,12.2,98.6118541324065,,98.0,98.0,93.0,5.0,94.9535945166888,100.0,,,1.31996609078527,,,4.74668789,,-191.0,,41.802,70.966,
KNA,2015,14.9,,18.2,12.2,98.6118541324065,,94.0,94.0,95.0,5.0,94.9535945166888,100.0,,,1.31996609078527,,,5.11798382,,-191.0,,41.586,70.763,
KNA,2016,14.8,,18.0,12.0,98.6118541324065,,98.0,98.0,98.0,5.0,94.9535945166888,,,,1.31996609078527,,,5.42126036,,-191.0,,41.64,71.74,62.7779230970442
KNA,2017,14.8,,17.6,11.8,98.6118541324065,,98.0,98.0,93.0,5.0,94.9535945166888,,,,1.31996609078527,,,5.26021719,,-191.0,,41.163,71.84,48.1317554488286
KNA,2018,15.1,,17.2,11.5,,,98.0,98.0,96.0,5.0,,100.0,,,,,,4.89200258,,-191.0,,40.66,71.467,48.1564456355604
KNA,2019,15.4,,16.8,11.2,,,97.0,97.0,97.0,4.32,,100.0,,,,,,5.18704271,,-191.0,,40.289,71.572,25.1511690053761
KNA,2020,,,16.4,10.9,,,99.0,99.0,95.0,4.32,,100.0,,,,,,5.65951824,,-191.0,,39.388,71.627,20.9896625911738
KNA,2021,,,15.9,10.6,,,96.0,96.0,96.0,4.33,,,,,,,,6.1634655,,-90.0,,38.154,71.682,29.4077489418462
KNA,2022,,,15.4,10.3,,,96.0,96.0,95.0,,,,,,,,,,,20.0,,36.756,72.027,
KNA,2023,,,,,,,,,,,,,,,,,,,,20.0,,,,
