ISO_3,year,Prevalence of anemia among women of reproductive age (% of women ages 15-49),"Prevalence of HIV, total (% of population ages 15-49)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)",People using at least basic drinking water services (% of population),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","Immunization, HepB3 (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Hospital beds (per 1,000 people)",People using at least basic sanitation services (% of population),Births attended by skilled health staff (% of total),People with basic handwashing facilities including soap and water (% of population),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",People practicing open defecation (% of population),"Mortality rate attributed to unintentional poisoning (per 100,000 population)",People using safely managed sanitation services (% of population),Current health expenditure (% of GDP),Poverty headcount ratio at national poverty lines (% of population),Net migration,Prevalence of undernourishment (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Life expectancy at birth, total (years)","Intentional homicides (per 100,000 people)"
PER,1997,,0.5,49.0,19.6,,0.48,,90.0,91.0,,,,,,,,,,,-32467.0,,77.343,68.605,
PER,1998,,0.5,44.9,18.3,,0.45,,94.0,93.0,,,,,,,,,,,-35941.0,,75.684,69.082,
PER,1999,,0.5,41.2,17.1,,0.43,,99.0,93.0,,,,,,,,,,,-60881.0,,74.175,69.743,
PER,2000,32.4,0.5,37.9,16.1,80.1488865847973,0.41,,98.0,97.0,,64.1040549851012,59.3,,113.0,18.7217629416077,0.7,10.5644184317007,4.41482639,,-94554.0,,74.182,70.424,
PER,2001,31.5,0.5,34.9,15.0,80.9349728807421,0.4,,90.0,97.0,,64.8841155702003,,,106.0,17.8575211241214,0.7,12.2839447204487,4.72161007,,-128827.0,21.4,70.947,71.041,
PER,2002,30.5,0.4,32.3,14.1,81.7100789592886,0.37,,95.0,95.0,,65.6533551596888,,,102.0,17.0073895211784,0.6,14.0492050102256,4.93902254,,-157162.0,22.8,68.76,71.661,
PER,2003,29.5,0.4,30.1,13.3,82.474684134901,0.36,65.0,94.0,95.0,1.3999999762,66.4123396499745,,,98.0,16.1707987690185,0.6,15.8596360480113,4.58695936,,-181202.0,23.0,66.719,72.217,
PER,2004,28.5,0.4,28.1,12.7,83.228525609799,0.35,92.0,86.0,85.0,0.9,67.1607908269486,71.1,,101.0,15.3479760226761,0.6,17.7146230874479,4.42970943,58.7,-194133.0,21.6,68.165,72.668,
PER,2005,27.4,0.4,26.4,12.1,83.9713814105883,0.33,94.0,77.0,77.0,,67.898462406967,,,97.0,14.5390843611926,0.5,19.613517852097,4.66595268,55.6,-221582.0,18.7,68.491,72.986,
PER,2006,26.3,0.4,24.8,11.5,84.7040840155234,0.31,94.0,94.0,93.0,,68.6263238694801,71.0,,90.0,13.7432256369461,0.5,21.5558667712273,4.4095645,49.2,-231739.0,15.6,68.787,73.172,
PER,2007,25.1,0.4,23.4,11.0,85.4260756884851,0.29,93.0,93.0,92.0,1.2,69.3437331173014,,,87.0,12.9608970661162,0.4,23.5409686449191,4.42612123,42.4,-236705.0,13.6,67.859,73.223,
PER,2008,24.0,0.4,22.2,10.5,86.0983257164264,0.26,93.0,93.0,92.0,1.5,70.0035852739693,79.4,,84.0,12.2305569493395,0.4,25.5564296147561,4.5332098,37.3,-235263.0,11.4,68.086,73.377,
PER,2009,22.9,0.4,21.1,10.1,86.7473234759731,0.23,93.0,93.0,91.0,1.6,70.6361590517188,82.5,,80.0,11.5251084771606,0.5,27.6056930774796,4.96515894,33.5,-219304.0,9.5,66.018,73.466,
PER,2010,22.0,0.4,20.1,9.7,87.3922024813053,0.21,93.0,93.0,94.0,1.5,71.264248526155,83.8,,76.0,10.8254924545579,0.5,29.6935123956001,4.71503925,30.8,-181284.0,8.4,64.919,73.711,
PER,2011,21.2,0.3,19.3,9.3,88.0324057036576,0.21,91.0,91.0,96.0,1.54,71.8871843387018,85.0,,73.0,10.1322188796039,0.5,31.8194094940937,4.53500509,27.8,-148270.0,7.4,65.287,74.133,5.48549859934052
PER,2012,20.6,0.3,18.5,9.0,88.668521405509,0.22,95.0,95.0,94.0,1.54,72.5057117505958,86.7,,72.0,9.44471761494948,0.5,33.9833545946042,4.73488665,25.8,-118758.0,6.4,64.994,74.544,6.61521744048296
PER,2013,20.2,0.3,17.9,8.7,89.3000345168685,0.23,88.0,88.0,85.0,1.54,73.1191935443661,89.1,,71.0,8.76343525766761,0.4,36.1848397040433,4.7487607,23.9,-95149.0,5.4,63.876,74.967,6.70133093492488
