ISO_3,year,Prevalence of anemia among women of reproductive age (% of women ages 15-49),"Prevalence of HIV, total (% of population ages 15-49)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)",People using at least basic drinking water services (% of population),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","Immunization, HepB3 (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Hospital beds (per 1,000 people)",People using at least basic sanitation services (% of population),Births attended by skilled health staff (% of total),People with basic handwashing facilities including soap and water (% of population),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",People practicing open defecation (% of population),"Mortality rate attributed to unintentional poisoning (per 100,000 population)",People using safely managed sanitation services (% of population),Current health expenditure (% of GDP),Poverty headcount ratio at national poverty lines (% of population),Net migration,Prevalence of undernourishment (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Life expectancy at birth, total (years)","Intentional homicides (per 100,000 people)"
NOR,1997,,,5.2,2.8,,,,95.0,93.0,4.0,,99.1,,,,,,,,9777.0,,12.676,78.1426829268293,0.862590766397141
NOR,1998,,,5.1,2.8,,,,93.0,91.0,4.0,,99.1,,,,,,,,13331.0,,12.289,78.3292682926829,0.857463503363457
NOR,1999,,,5.0,2.7,,,,92.0,90.0,3.9000000954,,99.1,,,,,,,,19147.0,,11.819,78.2829268292683,0.739555045586285
NOR,2000,11.6,,4.9,2.7,100.0,,,90.0,88.0,3.8,98.0719405668406,99.0,,6.0,0.0,0.2,76.5140171552705,7.7,,9789.0,,11.712,78.6341463414634,1.0687563227791
NOR,2001,11.4,,4.7,2.6,99.999999286078,,,91.0,90.0,3.82,98.0708653037938,99.1,,5.0,0.0,0.4,76.5773713950468,8.01,,7888.0,2.5,10.836,78.7853658536585,0.819669044223803
NOR,2002,11.2,,4.6,2.5,99.9999970520901,,,93.0,87.0,4.99,98.06979811135,99.1,,5.0,0.0,0.3,76.6414302864798,8.98,,17269.0,2.5,9.759,78.9878048780488,1.01356469049095
NOR,2003,11.0,,4.4,2.4,99.9999971549165,,,92.0,86.0,4.99,98.0687452129224,99.0,,5.0,0.0,0.2,76.7061993908731,9.19,,11447.0,2.5,8.774,79.390243902439,
NOR,2004,10.9,,4.2,2.3,100.0,,,92.0,89.0,5.24,98.0678051328673,99.1,,6.0,0.0,0.4,76.7717563871789,8.8,,13425.0,2.5,7.944,79.8414634146342,0.783924837286601
NOR,2005,10.9,,4.1,2.3,99.9999965995429,,,91.0,90.0,5.16,98.0669716567859,99.2,,6.0,0.0,0.3,76.8380933155966,8.3,,18467.0,2.5,7.729,80.0414634146342,0.713715823014913
NOR,2006,10.8,,3.9,2.2,100.0,,,94.0,92.0,5.03,98.0661507577549,99.2,,5.0,0.0,0.3,76.9051409624703,7.88,,24017.0,2.5,8.317,80.3439024390244,0.707989283616753
