ISO_3,year,Prevalence of anemia among women of reproductive age (% of women ages 15-49),"Prevalence of HIV, total (% of population ages 15-49)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)",People using at least basic drinking water services (% of population),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","Immunization, HepB3 (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Hospital beds (per 1,000 people)",People using at least basic sanitation services (% of population),Births attended by skilled health staff (% of total),People with basic handwashing facilities including soap and water (% of population),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",People practicing open defecation (% of population),"Mortality rate attributed to unintentional poisoning (per 100,000 population)",People using safely managed sanitation services (% of population),Current health expenditure (% of GDP),Poverty headcount ratio at national poverty lines (% of population),Net migration,Prevalence of undernourishment (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Life expectancy at birth, total (years)","Intentional homicides (per 100,000 people)"
LIE,1997,,,,,,,,,,,,,,,,,,,,260.0,,6.756,76.0463414634146,0.0
LIE,1998,,,,,,,,,,,,,,,,,,,,204.0,,6.583,77.7463414634146,0.0
LIE,1999,,,,,,,,,,,,,,,,,,,,207.0,,6.725,79.109756097561,3.06607389238081
LIE,2000,,,,,100.0,,,,,,99.95,,,,0.0,,96.221279822113,,,208.0,,6.663,76.8268292682927,0.0
LIE,2001,,,,,100.0,,,,,,99.95,,,,0.0,,96.221279822113,,,110.0,,6.239,79.2756097560976,0.0
LIE,2002,,,,,100.0,,,,,,99.95,,,,0.0,,96.221279822113,,,142.0,,5.686,79.6365853658537,0.0
LIE,2003,,,,,100.0,,,,,,99.95,,,,0.0,,96.221279822113,,,153.0,,5.014,79.9609756097561,0.0
LIE,2004,,,,,100.0,,,,,,99.95,,,,0.0,,96.221279822113,,,114.0,,5.088,81.7707317073171,2.91545189504373
LIE,2005,,,,,100.0,,,,,,99.95,,,,0.0,,96.221279822113,,,141.0,,4.979,80.6682926829268,
LIE,2006,,,,,100.0,,,,,,99.95,,,,0.0,,96.221279822113,,,126.0,,4.381,80.9487804878049,
LIE,2007,,,,,100.0,,,,,,99.95,,,,0.0,,96.221279822113,,,124.0,,4.093,81.2951219512195,0.0
LIE,2008,,,,,100.0,,,,,,99.95,,,,0.0,,96.221279822113,,,94.0,,3.936,82.6829268292683,2.8248188584907
LIE,2009,,,,,100.0,,,,,,99.95,,,,0.0,,96.221279822113,,,120.0,,4.766,81.5,0.0
LIE,2010,,,,,100.0,,,,,,99.95,,,,0.0,,96.221279822113,,,86.0,,3.669,81.8414634146342,2.78349941546512
LIE,2011,,,,,100.0,,,,,,99.95,,,,0.0,,96.221279822113,,,167.0,,4.308,81.7926829268293,0.0
LIE,2012,,,,,100.0,,,,,,99.95,,,,0.0,,96.221279822113,,,187.0,,3.601,82.3829268292683,0.0
LIE,2013,,,,,100.0,,,,,,99.95,,,,0.0,,96.221279822113,,,195.0,,3.203,82.2609756097561,0.0
LIE,2014,,,,,100.0,,,,,,99.95,,,,0.0,,96.221279822113,,,173.0,,3.502,82.0731707317073,2.69567209844594
LIE,2015,,,,,100.0,,,,,,99.95,,,,0.0,,96.221279822113,,,141.0,,3.089,82.6560975609756,0.0
LIE,2016,,,,,100.0,,,,,,99.95,,,,0.0,,96.221279822113,,,175.0,,3.587,82.2585365853659,0.0
LIE,2017,,,,,100.0,,,,,,99.95,,,,0.0,,96.221279822113,,,172.0,,3.136,83.7463414634147,2.63932327751165
LIE,2018,,,,,100.0,,,,,,99.95,,,,0.0,,96.221279822113,,,193.0,,3.455,83.0414634146342,2.61910374269925
LIE,2019,,,,,100.0,,,,,,99.95,,,,0.0,,96.221279822113,,,178.0,,3.151,84.1609756097561,2.59861753547113
LIE,2020,,,,,100.0,,,,,,99.95,,,,0.0,,96.221279822113,,,189.0,,3.052,81.6585365853659,2.58024563938487
LIE,2021,,,,,100.0,,,,,,99.95,,,,0.0,,96.221279822113,,,231.0,,3.019,84.4024390243902,5.12301643207521
LIE,2022,,,,,100.0,,,,,,99.95,,,,0.0,,96.221279822113,,,150.0,,2.98,84.319512195122,
LIE,2023,,,,,,,,,,,,,,,,,,,,150.0,,,,
